ID,timeset,LANGUAGE,FAVORITE_C,QUOTE_C,REPLY_C,RETWEET_C,VIEWS_C,full_text
1735955963327214079,2023-12-16T09:32:08+00:00,nl,655,9,213,127,75548,"De communisten en Samidoun-terroristenvrienden van PvdA zijn nu de grootste partij van Brussel. De vijfde colonne en haar donkerrode arm bezetten de hoofdstad van Europa. Antisemitisme viert hoogtij. De vernietiging van Israël boeit meer kiezers dan de torenhoge werkloosheid, https://t.co/JqI4s1aJV0"
1728767315943039263,2023-11-26T13:27:01+00:00,nl,604,21,210,93,50655,"Gaza wordt gecontroleerd door een terroristische organisatie die zelfs de eigen bevolking, waaronder kinderen als menselijk schild misbruikt en vermoord om hun doel, de vernietiging van Israël, te bereiken. Molenbeek bevindt zich nog steeds in een democratisch, westers land dat… https://t.co/OVYfpsUPoL"
1728445754149061014,2023-11-25T16:09:15+00:00,nl,901,27,240,190,79955,"Meneer De Croo, maak een vuist tegen Hamas, of je mist het om aan de juiste kant van de geschiedenis te staan.Enkele dagen geleden hebben we de vreselijke horrorfilm gezien van de massale afslachting op 7 oktober.Veel collega’s en mensen op sociale media hebben bewondering… https://t.co/010mmuVcBp"
1719296607374475582,2023-10-31T10:13:48+00:00,nl,404,16,181,78,86370,"Deze kan anderzijds ook tellen @RudiVranckx. De VS  staan niet achter Israël vanwege gedeelde waarden, omdat het de enige democratie in de regio is, omdat Arabieren, vrouwen en LGBT er gelijke rechten hebben, omdat Israël zoveel bijdraagt op vlak van technologie, landbouw,… https://t.co/w2SpiNmxUG"
1701902589242044772,2023-09-13T10:16:11+00:00,nl,155,0,10,9,5768,"@Nicole_demoor @vonderleyen Uw pact lost ten gronde niets op. Europese asielgrens blijft wagenwijd open staan. Smokkelaars blijven de baas. Controle 0. Shift van paradigma nodig, sluit asielloketten in Europa. Enkel resettlement op onze voorwaarden en decent georganiseerd. Stop de illegale migratie.…"
1720772190235132396,2023-11-04T11:57:15+00:00,en,52410,1596,2907,17564,3527822,"When I was detained in Tehran in 1999 in the ayatollahs' prison,I could never have imagined that one could also be imprisoned in the West for the same reason.The day before yesterday, it was announced in the United States that they have a comprehensive plan to fight… https://t.co/tfMJXH6e7X"
1721122382343979147,2023-11-05T11:08:47+00:00,qme,121,0,9,6,37633,@Destexhe 👍👍
1728886151875121311,2023-11-26T21:19:14+00:00,fr,15,0,2,0,6442,@Destexhe Merci cher Alain!
1728885799083737135,2023-11-26T21:17:50+00:00,en,77,0,3,3,9836,@YasMohammedxx Thank you dear Yasmine ❤️
1730199640241217822,2023-11-30T12:18:34+00:00,en,7165,120,619,1446,362306,The fact that the police contacts me to tell me that there have been death threats against me and that I should be careful and report any suspicious events around me is very tough. It honestly made me feel bad. Not that I’m scared but it is tough that every time you go out the… https://t.co/RmWq2vG5yo
1749785478222446917,2024-01-23T13:25:42+00:00,en,605,3,16,194,8468,🚨 Protest!Meeting at 5 p.m. in front of the embassy of the Islamic regime of Iran. The world should not let this pass. Mohammad was one of many fighters for freedom and democracy. Do not abandon them!See you there!#Mohammadghobadloo #MohamadGhobadlou https://t.co/wzMvfN4Smk
1749714841680371942,2024-01-23T08:45:01+00:00,en,1416,23,60,501,26134,"The monstrous Ayatollahs regime did execute Mohammad Ghobadloo today. He was barely 23. His ""crime""? Fighting for democracy, freedom and a better life in Iran. They executed him but it will not calm the soul of the Iranian people. Iranians will push to the end so that this… https://t.co/Od9nliCnzM"
1749522998355276217,2024-01-22T20:02:42+00:00,en,2113,41,61,1027,35713,"Urgent! 🚨 Mohammad Ghobadloo, 23, an Iranian protester who was arrested during the protests in 2022 following the death of Mahsa Amini, is facing execution on 23 January. A young man who yearned for basic freedom.Please be his voice! #MohammadGhobadloo https://t.co/0nl8Coam5b"
1749518151966982262,2024-01-22T19:43:26+00:00,nl,584,13,55,310,25157,Graag druk zetten @hadjalahbib. #mohammadghobadloo.
1749060023584526508,2024-01-21T13:23:00+00:00,en,678,12,70,235,23736,This is the flag of the Houthis.Their flag literally reads:"God is the greatest""Death to America""Death to Israel""A curse upon the Jews""Victory to Islam"It doesn't surprise me. These are the slogans of the Iranian regime that we had to chant in school every morning… https://t.co/GmIMYC1qDY
1747575990354575732,2024-01-17T11:05:59+00:00,nl,218,2,14,16,9384,Never surrender. Who dares wins. Nieuwjaarsreceptie van onze Special Forces Group. Erg trots op onze militairen. In de huidige globale context hebben we meer dan ooit nood aan een sterke defensie.Klaar voor de huidige en komende bedreigingen.De politiek moet ervoor zorgen… https://t.co/IxysYf6iew
1747225780663304498,2024-01-16T11:54:22+00:00,en,162,6,27,60,7582,"This is what it is about: exporting Islam and conquering the world, something for which Khomeini established the first Islamic state 45 years ago. Hassan Nasralla, the leader of Hezbollah declares on X: ""May ALLAH strengthen the shoulders of our Iranian brothers 🌹 .""Let his… https://t.co/7a8mQw66C6"
1747016680755069066,2024-01-15T22:03:29+00:00,en,245,8,22,79,21176,Breaking: Iran’s IRGC claims responsibility for attack in Erbil Iraq targeting US consulate and airport.#IRGCterrorists https://t.co/sliqxvaDfl
1746593405293965431,2024-01-14T18:01:32+00:00,nl,294,1,13,23,9626,"Tussen de ontmoetingen met al die lieve mensen gisterenavond op de nieuwjaarsreceptie, vond ik 1 ontmoeting toch heel speciaal en ontroerend.“Mevrouw, Mevrouw, mogen wij met u op de foto staan?”Ik keek om en ineens zag ik vier prachtige jonge meisjes, waarvan er eentje me een… https://t.co/mZkCNWFTDl"
1746498567634636950,2024-01-14T11:44:41+00:00,nl,132,0,9,9,5720,Wat een topfeest! Een feest waar Nadia en ik mochten DJ’en naast the one and only Sven Ornelis… dat kan toch niet anders dan een top feest zijn? 😅Samen met meer dan 5000 toffe mensen en vol leuke momenten en toffe babbels in ons warm Vlaanderen.Een goede start van een… https://t.co/4JekafMLRX
1742653546968031718,2024-01-03T21:05:57+00:00,nl,153,2,26,39,8769,"Vandaag zijn er in Iran meer dan 100 mensen om het leven gekomen en meer dan 170 mensen raakten gewond door ontploffingen tijdens de herdenkingsplechtigheid voor Qasem Soleimani.We weten nog niet wie de daders zijn, maar we weten wel bepaalde zaken door het verleden.En dat is… https://t.co/0LsUoUaLHt"
1742651486906261742,2024-01-03T20:57:46+00:00,en,914,39,91,290,53885,"More than 100 people were killed in Iran today and more than 170 injured by explosions during the memorial ceremony for Qasem Soleimani.We don’t know yet who the perpetrators are, but we do know certain things from the past.Often, the perpetrator of such things in the past was… https://t.co/Ts18xODiiL"
1742268071287341426,2024-01-02T19:34:12+00:00,en,1374,30,88,334,79065,"Hamas commander al-Arouri has been eliminated. He’s the number 2 of their military branch.In Qatar he celebrated, together with the other Hamas leaders, the horrific massacre of 7/10. Prayers had to be said and Allah was thanked for the “victory”.Razi Mousavi, one of the most… https://t.co/Sskr8mxlg9"
1738283728709804513,2023-12-22T19:41:51+00:00,nl,129,0,19,8,5423,"Lekkere chili con carne 🌶️ van Theo, Arnout en de andere Hagelandse N-VA’ers. Alles uitverkocht voor het goede doel! De opbrengst van De Warmste Week gaat dit jaar naar kwetsbare kinderen en jongeren. Daar zet ik me graag voor in. Prettige kerstdagen allemaal! 🎅🏼 🎄… https://t.co/Qa7BUiujRn"
1737169982415392841,2023-12-19T17:56:13+00:00,nl,77,1,11,18,5838,HLN ONDERZOEK. Hoe de ‘Europese leider van Hamas’ zijn imperium runt vanuit Brussel https://t.co/OMUsYikhKD
1736779743368761404,2023-12-18T16:05:33+00:00,en,1084,28,141,327,80284,"Canada Ottawa...It has gotten to the point where even small children, visiting Santa Claus in a shopping mall, are scared.Aggressive pro-Hamas activists do not care about any of this. With their faces covered, they feel supremely powerful.What do these people think they are… https://t.co/AhMmaox49J"
1602992544878825472,2022-12-14T11:42:59+00:00,nl,44,0,2,3,,@_martensthomas @openvld Regering De Croo. Állerslechtste begroting van gáns Europa… https://t.co/vk7OaqkoxK
1602997132914475008,2022-12-14T12:01:13+00:00,nl,5,0,0,1,,@_martensthomas @openvld En het is aan de woordvoerder van de VLD om te bepalen wat volksvertegenwoordigers zouden moeten doen? 🙄
1747627844333613227,2024-01-17T14:32:02+00:00,nl,7,0,1,1,394,"Correctie: volgens Statbel zijn er 1,4 milj inactieven mét vervangingsinkomen!Deze zijn wel degelijk beschikbaar voor de arbeidsmarkt!Maw de ambitie om te activeren mag best hoger zijn!@alainmoutonVL @TrendsKanaalZ @DenysJan https://t.co/PmcbBCO6a2"
1747191407037538698,2024-01-16T09:37:47+00:00,nl,390,10,71,81,30171,"Stuitend.Weeral GEEN MEERDERHEID aanwezig in de Kamer. Na de vele debacles van vorig jaar, en de publieke en mediatieke berispingen, begint het nieuwe jaar al even slecht. Vivaldi heeft nochtans een brede meerderheid in de Kamercommissies. Wetsontwerpen over staatloosheid (en… https://t.co/DfE47hAwu0"
1746246674836549972,2024-01-13T19:03:45+00:00,nl,51,0,8,4,1392,Vollen bak !#NVA2024 https://t.co/namELP2qeI
1741346843378786343,2023-12-31T06:33:34+00:00,nl,309,2,18,67,32965,Boeiend en uitgebreid interview met politicoloog @Fgandoul in @DoorbraakBe:‘Maar mijn grootste teleurstelling is het mislukken van het zetten van stappen in een noodzakelijke staatshervorming. Ik ben daar heel boos over. We wisten dat eigenlijk al van in het begin: je kan geen…
1737738223474840003,2023-12-21T07:34:12+00:00,nl,553,11,33,135,29941,Waarom verspreidt OpenVLD foute informatie naar haar partijleden? https://t.co/Z3U5EhiMSJ
1735656077700538802,2023-12-15T13:40:30+00:00,nl,136,3,13,28,13589,"Advies aan geïnteresseerden: best het hele #oeso rapport lezen,  niet enkel de opgeleukte samenvatting of de reacties erop van #Vivaldi. Enkele zaken:we waren niet voorbereid, golf 1 eiste meer slachtoffers dan elders. Maar pas na 4 jaar is er een eerste evaluatie. 1."
1735656087708209323,2023-12-15T13:40:32+00:00,nl,12,0,3,0,295,"De gebruikelijke crisiscascade werd niet gevolgd, in plaats daarvan kwamen er ad hoc organen met een onduidelijk kader. Er wordt gewezen op het gebrek van transparantie en onduidelijkheid ivm belangenconflicten, met implicaties voor de wetenschappelijke onderbouwing. 2. https://t.co/HeWjueUKB0"
1735656090153476248,2023-12-15T13:40:33+00:00,nl,9,0,1,0,277,"Het Crisiscentrum werd gebypassed, was onvoldoende gekend door spelers op het domein van volksgezondheid en had onvoldoende politieke steun om haar rol te spelen. Dit werd destijds trouwens meermaals opgemerkt door mijn collega @Yngvild8. 3. https://t.co/W2oinXeQd2"
1735656093202698359,2023-12-15T13:40:34+00:00,nl,9,0,1,0,252,"De oprichting van het Coronacommissariaat bracht beterschap, maar was zeker niet zo ideaal als #vivaldi wil doen uitschijnen. Het rapport roept verder in de tekst op om de rol van het Nationaal Crisiscentrum expliciet te erkennen als coördinerende instantie. 4. https://t.co/BMGEKuApSX"
1735656095882817701,2023-12-15T13:40:34+00:00,nl,12,0,1,1,245,Wat betreft de wetenschappelijke adviezen wordt de nadruk gelegd op transparantie. Ik wil hier toch bij vermelden dat de verslagen pas openbaar werden gemaakt na aandringen door het parlement!Bovendien zijn de verslagen ook vandaag nog moeilijk vindbaar. 5. https://t.co/T8j0DhoNwA
1735656098445533473,2023-12-15T13:40:35+00:00,nl,14,0,1,2,284,"Er werd te weinig geëvalueerd en te weinig verantwoordelijkheid afgelegd tijdens de pandemie. Het enige dat gebeurde, waren de parlementaire evaluatiecommissies en enkele audits door het Rekenhof...Hoe vaak hebben we dat in commissie niet aangehaald? @KDepoorterMP @Yngvild8 6. https://t.co/F2bABPxB5A"
1735656103248044246,2023-12-15T13:40:36+00:00,nl,9,0,1,0,227,Qua oversterfte deden we het bijzonder slecht in 2020. Vooral in Brussel en Wallonië waren er veel extra overlijdens. In 2021 en 2022 ging het gelukkig beter. 7. https://t.co/QzhOUfh2qs
1735656105764647187,2023-12-15T13:40:37+00:00,nl,10,0,3,0,216,"De woonzorgcentra werden enorm hard getroffen. De tekorten aan beschermingsmateriaal hebben hierin zeker een rol gespeeld en dat werd nog erger door de onduidelijkheid in bevoegdheden hieromtrent, met vele tijdrovende discussies en late beslissingen. 8. https://t.co/fqHIbfc5FP"
1735656109472383451,2023-12-15T13:40:38+00:00,nl,12,0,1,0,218,"OESO adviseert betere inbedding van de woonzorgcentra in het lokale zorgsysteem, zodat ze zwaarder kunnen wegen bij een sanitaire crisis.Ik denk dat een betere link met ziekenhuizen en andere zorgverstrekkers inderdaad een bijzonder belangrijk werkpunt is. 9. https://t.co/GXe6pOLmgJ"
1735656112068673999,2023-12-15T13:40:38+00:00,nl,12,0,2,0,228,Er wordt gesproken over een "slow start" van de testcapaciteit. In het begin vd crisis is er m.i. een kapitale fout gemaakt door veel te laat op te schalen en enkel in te zetten op het nationale referentielab.Er wordt echter geen inschatting gemaakt van de impact hiervan. 10. https://t.co/TJepDPGsLe
1735656114543333610,2023-12-15T13:40:39+00:00,nl,10,0,1,0,199,Hopelijk worden hier dus lessen uit getrokken. 11. https://t.co/q57nCjfFcj
1735656116921475321,2023-12-15T13:40:39+00:00,nl,13,0,2,0,222,"De mentale impact was enorm. Vooral bij kwetsbare groepen, net als bij jongeren en zorgverstrekkers.Ik vind het trouwens nog altijd ongelofelijk dat er zo weinig opvolging is geweest van zorgverstrekkers. De besmettingen bij deze groep werden bv. nooit apart opgevolgd. 12."
1735656118964158698,2023-12-15T13:40:40+00:00,nl,12,0,2,0,205,"Het vertrouwen in de nationale overheid (32%) is 10% lager dan in andere OESO landen. Daarentegen is het vertrouwen in de zorgsector, het onderwijs en de administratie groot. Ook het vertrouwen in het parlement is helaas laag. We werden dan ook te vaak buitenspel gezet. 13. https://t.co/75pdHR8lbQ"
1735656121799520617,2023-12-15T13:40:41+00:00,nl,15,0,2,0,191,Het onderwijssysteem heeft goed standgehouden. In vergelijking met andere landen bleven de scholen veel meer open. Applaus voor de onderwijsministers en het onderwijzend personeel! @BenWeyts. 14. https://t.co/W5myYXHHjs
1735656124374823216,2023-12-15T13:40:41+00:00,nl,13,0,1,0,188,"Kortom. Onze paraatheid trok op niks. En nog steeds zitten we met dezelfde warboel aan onduidelijke structuren.En toch klopt #vivaldi zich op de borst. Waarom zijn we niet veel eerder begonnen met gedetailleerde evaluaties, zoals in NL? (https://t.co/anZnv4gbRk) 15."
1735656126639730697,2023-12-15T13:40:42+00:00,nl,11,0,2,0,264,"En geen pandemieplan hebben is wel degelijk een probleem, volgens het OESO rapport. En nogal uitzonderlijk. Men is weliswaar bezig aan een nieuw plan, dat binnenkort een eerste keer wordt besproken. Maar ook daar: waarom nu pas?  16. https://t.co/ZfJbwBpFK2"
1735656129185632630,2023-12-15T13:40:42+00:00,nl,18,0,2,1,380,"Tenslotte: het rapport telt bijna 300 bladzijden. Het zou goed zijn als alle verantwoordelijken die evaluatie eens goed en met de nodige nederigheid lezen. En dan vooral de werkpunten zien. Niet alleen de pluimpjes, die er zeker ook te vinden zijn. https://t.co/3UkGJUQhx0Einde."
1735794389618663695,2023-12-15T22:50:06+00:00,nl,2,0,1,0,329,P.s. In post 6 bedoel ik natuurlijk verantwoording
1742450548077445261,2024-01-03T07:39:18+00:00,en,0,0,1,0,167,@threadreaderapp unroll
1735571204491128901,2023-12-15T08:03:15+00:00,nl,399,4,43,58,16353,Minister Frank Vandenbroucke zit in nauwe schoentjes door het aanhoudende parlementaire onderzoekswerk van collega Kathleen Depoorter. De Franstalige media loven ons oppositiewerk. Zo hoort u het eens van een ander. 😅🫡@KDepoorterMP https://t.co/lZRwMSzfnA
1733759441089007954,2023-12-10T08:03:57+00:00,nl,147,0,4,42,3465,@woverschelden @vincent_v_p En zo blijft de al gigantische belastingdruk nóg verder stijgen… https://t.co/wzWlVgw2Al
1733085590306857291,2023-12-08T11:26:18+00:00,nl,702,12,124,175,38326,"Ernstige aanwijzingen van corruptie bij diensten Frank Vandenbroucke. @alexanderdecroo weigert te antwoorden op vragen in de Kamer, minister zelf komt geen uitleg geven na bekend worden details. En de media? Op @HLN_BE na stilte!Waar blijft vierde macht? https://t.co/0x7KhvJgJS"
1733102742422401049,2023-12-08T12:34:27+00:00,nl,3,0,0,0,1195,@FVOostende @alexanderdecroo @HLN_BE Zoals ik schreef: op @HLN_BE na.
1733131552605745400,2023-12-08T14:28:56+00:00,nl,314,12,34,86,25728,"Vaccingate:Hoe fout was de communicatie rond de openbare aanbesteding voor het contract van het vaccindistributie?De aanleiding voor de switch van distributeur was een nota van de inspectie financiën, zo gaf VDB aan. Om later te verklaren dat die nota eigenlijk niet bestond 1/ https://t.co/mg6K8Y0CLE"
1733132122188067106,2023-12-08T14:31:12+00:00,nl,32,0,1,5,1021,Mijn opmerkingen dat de nieuwe distributeur niet klaar zou zijn tegen de herfstcampagne 2022 lachte de minister weg.Om later via juridische procedures toch weer beroep te moeten doen op de oude distributeur 2/
1733133110126989496,2023-12-08T14:35:08+00:00,nl,29,0,1,5,1018,Reden waarom de distributeur niet klaar was voor de campagne was dat er geen vergunning was voor de diepvriezers tot -80. Bovendien beschikte de nieuwe distributeur niet over voldoende vriezers. De inspectie van het FAGG werd hierover ontkend door VDB wanneer ik ernaar vroeg 3/
1733135052802805953,2023-12-08T14:42:51+00:00,nl,37,1,2,8,1891,"De vacature bij Movianto, gepubliceerd vóór toewijs tender, zou enkel voor een Europese opdracht gebruikt worden. Zo stelde Vandenbroucke. Later echter kwam hij hierop terug 4/ https://t.co/Vd6uzySgKW"
1733137132313514417,2023-12-08T14:51:07+00:00,nl,34,0,1,7,984,"In de vele vragensessies stoten we bovendien op foute communicatie rond stocktelling, vervallen farmaceutische grondstoffen, vervallen narcotica etc .. 5/"
